"review_text","review_stars","review_auth_id","review_date"
"I was thinking this place would be ok because it had a salsa bar that looked appealing. That was the highlight of the food. My wife had a pina colada and hated it. She loves fajitas and ordered that. She loved the fajitas and I sampled it and it was horrible. It was grilled meat that tasted exactly like Chinese...
Ещё ","2 из 5 кружков","D025F0501EF9BD8FB17FF52AA004760A","Отзыв написан 31 декабря 2016"
"During the better weather time frames here in Beijing, Cantina Agave has an excellent outside bar deck to sit, sip and enjoy your surroundings with family and/or friends! Their Margarita's aren't too bad either!","4 из 5 кружков","73FB9407242B3C0A6C370710F9CECB08","Отзыв написан 19 октября 2016"
"I ate here a number of colleagues on 2 occasions. I had the burrito on both times and it was very tasty. Service was friendly and good. Unlike service in many restaurants in Beijing we received our starter before mains..,yeah.","4 из 5 кружков","83B6A6B764BBAB2A40A778CF17E7C809","Отзыв написан 23 августа 2016"
"Looking back on our 3 month trip in China, Agave hands-down had the best salsa bar (totally free with your meal). The place was hopin' on a weekend evening and had a great vibe. The prices were what you'd expect in Sanlitun and the menu had many a la carte options (single tacos, extra guac, etc). Perfect for a date...
Ещё ","5 из 5 кружков","72CB7F592C35B8DCB6EAE8451B5B0BA4","Отзыв написан 19 августа 2016"
"The food was as ordered and served in a reasonable time. It met my expectations but it was expensive for what it was. The staff were very good. They took orders quickly and made sure we got our food and drinks through the evening. The reason for two stars is partly value for money. For a restaurant in this quality...
Ещё ","2 из 5 кружков","AED99DBFEFD6F4E69ACAFC0F942A0F32","Отзыв написан 30 мая 2016"
"I really like this place, compared to all other ""Mexican"" restaurants in the city, I think they have by far the best cuisine and tequila. Their sangria is the best in the city! I've been here with small parties and big ones, the service has always been pleasant. Highly recommend it.","5 из 5 кружков","4BFC6B3CAA8451C544AE009C516186AF","Отзыв написан 9 февраля 2016"
"Stopped in for lunch at noon on a Tuesday and it was absolutely dead. Not a great sign I thought. Besides myself there's one party of 5. However I was pleasantly surprised by the good food. Unfortunately since I had to drive I cannot vouch for their margaritas. I had the Pasilla Tortilla Soup which was nice and a Machaca...
Ещё ","4 из 5 кружков","381FDCBBB8B27A61F4A03F62A3FC2778","Отзыв написан 19 января 2016"
"We rocked up to Cantina Agave late on a Friday night and shared bowls of nachos, dips etc.. We indulged in Margaritas and had a fine time. To me, this is a really easy venue to meet, eat and drink. In a city with little, real Mexican food, this is as close as I've come to authentic Mex. Everything we...
Ещё ","5 из 5 кружков","FA90CB1CECEBFC315E3B918D4852620E","Отзыв написан 15 декабря 2015"
"Visited Sanlitun Street district and popped in here on our way to Tairyo Restaurant, 3rd floor. Being very cold In November, it was not busy so the staff were very attentive. Great cocktails. Nice ambience & good music. Nicely decorated. We didn't eat here. I should imagine it's very busy in warmer weather and we would come here again.","5 из 5 кружков","6C5B6A8F03A11B27AC451A354A6179D0","Отзыв написан 16 ноября 2015"
"Visited recently for a late lunch and thoroughly enjoyed it. The food was cooked to order, affordable and good quality. It was mostly empty and the service was fine. Regarding their service--to get great service in a restaurant in China can be a quest. It is simply the general rule that food is served when it is cooked and most...
Ещё ","4 из 5 кружков","A8BD5DE7EC464BE355581BF39450BECD","Отзыв написан 1 ноября 2015"
