"review_text","review_stars","review_auth_id","review_date"
"Que ce soit pour le restaurant et le bar, la cuisine est de qualite et beneficie d'un bon rapport qualite...
Ещё ","5 из 5 кружков","F2A483FAA9FAE17BEE50E0021ACC7937","7 марта 2017"
"<U+3053><U+3061><U+3089><U+306F><U+5317><U+4EAC><U+6771><U+57CE><U+533A><U+306B><U+3042><U+308A><U+307E><U+3059><U+30D5><U+30E9><U+30F3><U+30B9><U+6599><U+7406><U+3068><U+30D0><U+30FC><U+3067><U+3059><U+3002><U+304A><U+6599><U+7406><U+306F><U+30B7><U+30F3><U+30D7><U+30EB><U+3067><U+3001><U+30D3><U+30FC><U+30D5><U+3084><U+30D5><U+30A9><U+30A2><U+30B0><U+30E9><U+306F><U+666E><U+901A><U+306A><U+611F><U+3058><U+3067><U+3001><U+5272><U+9AD8><U+306B><U+611F><U+3058><U+307E><U+3057>...
Ещё ","3 из 5 кружков","B7753741664292696C2FA7EF5BF65E9E","Отзыв написан 10 января 2017"
"very close to my business hotel, this is a warm and friendly French restaurant with a wide variety of food. Try Monday's Raclette!!! Only for Cheese lovers :)","4 из 5 кружков","7940CF4536EE372B3FEDF8C5B58987AD","Отзыв написан 2 января 2017"
"Resto francais sympathique, on y mange de bonnes pieces de viande. L'assiette de charcuterie est un peu decevante. Prix francais.","4 из 5 кружков","DB41787BBC3AB37E33AF84852408B928","Отзыв написан 2 декабря 2016"
"Si tu es a Pekin pour quelques temps et tu as envie de petits plats de chez nous ... Cafe...
Ещё ","4 из 5 кружков","C65B1B6EF5CA91649460FC070595CD42","Отзыв написан 11 ноября 2016"
"Endroit sympathique! <f0><U+009F><U+0087><U+00AB><f0><U+009F><U+0087><U+00B7> Carte des menus appetissantes et convaincantes! <f0><U+009F><U+0087><U+00AB><f0><U+009F><U+0087><U+00B7> Seul petit bemol (a mon gout)La couleur de peinture aux...
Ещё ","3 из 5 кружков","1E5579DE18E0FBBDC83DBC90F7984F9F","Отзыв написан 30 октября 2016"
"Petit RESTO d'aspect classique (pour un francais) avec tonneaux a l'entree de la terrasse. Cadre tres sympa, lieu de rencontre...
Ещё ","5 из 5 кружков","38A34D2930E9CD283F40CBADEC7DC456","Отзыв написан 21 октября 2016"
"A little bit of France in Beijing. Great Croque Monsieur with a lovely bottle of Chardonnay. Just what the doctor ordered after 2 weeks in China (Plus a flush toilet). Cash only.","5 из 5 кружков","6247A71A3782BB67732671F15D1DEEC8","Отзыв написан 17 октября 2016"
"This is a typical french style bar/restaurant. Do not expect fine dining, as the place is rather casual. Close to Lama Temple and with a great selection of French dishes, wines, beers and cocktails. I liked the apple infused digestif.","4 из 5 кружков","2E1DD600CE87C17B3C9F62743FDE37E0","Отзыв написан 28 сентября 2016"
"I visited China with my girlfriend for three weeks, and Beijing was the last stop. Once here, we started to ask foreigners we met couple of days ago where we should go. After a week of intense sight seeing, I decided to take my girlfriend to Cafe de la poste for her birthday. We could instantly feel the warm and...
Ещё ","5 из 5 кружков","2E8FFC22C136FF03727E02DDF9A88B6D","Отзыв написан 26 сентября 2016"
"When you get bored of Chinese food, this is a must go. The food is perfect and people are quite nice. For a good steak and some beers & wine, you are at the good place :)","5 из 5 кружков","003F6BC4C761AA1373E90BC9AE098F90","Отзыв написан 5 июля 2016"
"Restant 3 semaines a Pekin j'ai decouvert cette adresse sur les conseils d'un ami qui etait passe l'an dernier. Et...
Ещё ","5 из 5 кружков","447BCD1C1266A2D7958A1318209B75BE","Отзыв написан 14 июня 2016"
"Apres une semaine en Chine et de passage dans le quartier pour visiter le ""lama temple"" nous avons essaye ce...
Ещё ","4 из 5 кружков","77E1CC1AA0DCF21BB9D04A9266130250","Отзыв написан 2 июня 2016"
"A solid place to go if you want to be surrounded by French people and culture. The food is OK, the wine is OK, the service is less than OK, but I guess this place is more of a bar-y experience than a dining one.","3 из 5 кружков","EA3978122191203E4034910C503B42AA","Отзыв написан 1 июня 2016"
"Well located bistro style small restaurant near to Lama temple. After a break of 3 years since living in Beijing, we visited again and it is still a great evening out. Menu has good options for vegetarians (4 or 5 choices covering a variety of flavours) and meat eaters (good steaks) so all are happy, also with the wine list....
Ещё ","4 из 5 кружков","7EACDCD346E3CB1A19AED85A3BC103F3","Отзыв написан 22 мая 2016"
"Здесь собираются все местные французы. А их в Пекине немало )) Еда, честно говоря, так себе. Очень далека от французской. Но где же тут в Пекине найти такие хорошие продукты.. Брали стейк - жесткий и невкусный, мясо вообще в Пекине плохое. Так что за гастрономическими изысками я бы вам сюда направляться не посоветовала бы, но вот за атмосферой - вполне....
Ещё ","4 из 5 кружков","1119B13C64CC5DEEBE2E17A484AF272F","Отзыв написан 17 декабря 2015"
"We stumbled upon this find whilst visiting the Lama Temple. We stopped for a quick drink after a tiring day and we were so thrilled that finally we found a bar that served decent liquor! We returned later that night where it was the best night in China for us. The best bar staff I've ever met(Jay was incredible) with...
Ещё ","5 из 5 кружков","B582E7E6564670711FE8515A9A4B88D9","Отзыв написан 15 ноября 2015"
