"review_text","review_stars","review_auth_id","review_date"
"Hier kann man gute Deutsche Hausmannskost geniessen. Zu empfehlen ist auch das tagliche Buffet (Mo-Freitag). Schone Raumlichkeiten. Im Sommer mit...
Ещё ","4 из 5 кружков","88E80D2EBD44CFE2B3CD6595180AB4FC","15 марта 2017"
"Ambiente davvero carino, musica dal vivo, birra ottima (ho preso una ottima scura alla spina) e le spaetzle...ecco queste non...
Ещё ","4 из 5 кружков","9910589B0CB8A7DCE1C8B377EB3E404C","5 марта 2017"
"Мы побывали в этом ресторане 11 декабря 2016г, прекрасное быстрое обслуживание, вкусные сосиски, впрочем, как и Венский шницель, все официанты говорят на английском языке, симпатичные декорации внутри (в особенности, если заказать столик около окна), меню с картинками для удобства тех, кто хочет понять, что стоит за названием","5 из 5 кружков","16958A8F6A2CE8AF92A97BADBC7932F6","Отзыв написан 11 декабря 2016"
"if you wan<U+00B4>t to eat german food in Beijing this should be your first choice. the ""Kartoffelcremesuppe mit Wurstchen"" und die ""Rostbratwurst mit Sauerkraur"" are very tasty. Also the other stuff on the menu.","5 из 5 кружков","38EE555A1F5E4C480A03FC13F7DA9671","Отзыв написан 5 декабря 2016"
"Stopped here for an afternoon snack after a stroll through adjacent Reitan park. Impressive selection of German beer from three (?) breweries on tap. We had housemade pickles and fried fish appetizers. Both were good. Nice place to stop for a cozy taste of Germany.","4 из 5 кружков","8822AA62FF054C5F5C612AEFF8B1C989","Отзыв написан 4 декабря 2016"
"Хороший выбор немецкого пива, вкусная кухня, колбаски, рулька и огурцы на высшем уровне. Всегда ресторан полон, играет музыка, очень быстрое обслуживание!","5 из 5 кружков","200D8C0EE23277C865E8CF5F07CB1B78","Отзыв написан 5 ноября 2016"
"Il locale si articola fra una sala interna un po' claustrofobica e con molta confusione, accentuata da un suonatore,ed un...
Ещё ","3 из 5 кружков","1D1209C87980C2761D25FC0A389D75E6","Отзыв написан 10 сентября 2016"
"<U+B3C5><U+C77C><U+BCF4><U+B2E4> <U+B354><U+B0B3><U+C740> <U+B3C5><U+C77C><U+C74C><U+C2DD><U+C774><U+C5D0><U+C694> <U+D2B9><U+D788> ...
Ещё ","4 из 5 кружков","68CE4DF3D8BE6802098C7ABAB89CDDDD","Отзыв написан 23 июля 2016"
"Very nice place to eat some German food, drink diferent kinds of beer, listen to music from Wednesday to Sunday. All the waiters speek english. The food is prepaired very fast while you drink some cold beer.","4 из 5 кружков","C577F3304ED23F5A2CD7147A9D8414B6","Отзыв написан 22 июля 2016"
"Good place to get some German food with garden restaurant in the backyard. We tried some of the German sausages and they have been pretty good. The restaurant has been around for a long time and is a reliable place.","4 из 5 кружков","3363C315826BF573917FB80BA96DCFCF","Отзыв написан 11 июля 2016"
"if you wan<U+00B4>t to eat german food in Beijing this should be your first choice. the ""Kartoffelcremesuppe mit Wurstchen"" und die ""Rostbratwurst mit Sauerkraur"" are very tasty. Also the other stuff on the menu.","5 из 5 кружков","38EE555A1F5E4C480A03FC13F7DA9671","Отзыв написан 5 декабря 2016"
"Stopped here for an afternoon snack after a stroll through adjacent Reitan park. Impressive selection of German beer from three (?) breweries on tap. We had housemade pickles and fried fish appetizers. Both were good. Nice place to stop for a cozy taste of Germany.","4 из 5 кружков","8822AA62FF054C5F5C612AEFF8B1C989","Отзыв написан 4 декабря 2016"
"Very nice place to eat some German food, drink diferent kinds of beer, listen to music from Wednesday to Sunday. All the waiters speek english. The food is prepaired very fast while you drink some cold beer.","4 из 5 кружков","C577F3304ED23F5A2CD7147A9D8414B6","Отзыв написан 22 июля 2016"
"Good place to get some German food with garden restaurant in the backyard. We tried some of the German sausages and they have been pretty good. The restaurant has been around for a long time and is a reliable place.","4 из 5 кружков","3363C315826BF573917FB80BA96DCFCF","Отзыв написан 11 июля 2016"
"The restaurant have now a German chef. Looks like the dishes are bigger and more tasteful than some year ago. A lot of German biers are available from draft to bottle. Good service and nice place.","5 из 5 кружков","69CC1A381BD7993FEB4094A8A40084CB","Отзыв написан 30 июня 2016"
"I been here several times, food is great, staff friendly, polite, really professional and English speaking. Good selection of beer, if you like German food it is the place to go in Beijing.","5 из 5 кружков","D716C4AC35F438110F841068AF555779","Отзыв написан 22 мая 2016"
"I stopped in for lunch and had the buffet. They had a great selection of warm and cold dishes, including some of the best mashed potatoes I've ever had.","5 из 5 кружков","8FF0DCA58CF746563A37FCE3AC7326D5","Отзыв написан 28 апреля 2016"
"Near Ritan Park. I came in for lunch on 1pm Tuesday, and took the buffet lunch. You can still order from the main menu if not interested in the buffet, but I suggest you take the buffet. It includes 1 drink. Though limited in how many drinks, you are allowed unlimited visits to the buffet line. The food is delicious....
Ещё ","5 из 5 кружков","60D7AF26ADF3D3AA43E26E9883ACA09C","Отзыв написан 13 апреля 2016"
"Actually, the place is called „Schindlers Tankstelle“. “Tankstelle” is German for gas station but has, in this context, a double...
Ещё ","5 из 5 кружков","57A310CF7FF1354814616F1884BD7817","Отзыв написан 30 ноября 2015"
"Staying at the Ritan international this restaurant is only a 14RMB ride in a taxi. Or a 10 to 15 minute walk away. We enjoyed the chance to eat a non Asian meal so German it was. We arrived about 6pm with no booking and were seated immediately although the place was already very busy. Whilst we ate people were...
Ещё ","4 из 5 кружков","C65F49C3AD42F9F78A5F1686E85590E0","Отзыв написан 29 ноября 2015"
"The easy German food is great and as it is my neighbourhood I like to go there. They have a...
Ещё ","3 из 5 кружков","8D351F3894C1FACC123A79E558121FE0","Отзыв написан 14 августа 2015"
"This is hidden away from the main drags so you have to go out of the way to find it, unless you're looking for the British or Vietnam embassy. It's worth the visit. A great German food and drink experience in China. They've a wide range of German beers including dark beers which are a welcome change from the standard...
Ещё ","4 из 5 кружков","6F6824984FEBDAEE5940EE58A6E09D8A","Отзыв написан 12 августа 2015"
"We had a wonderful experience at Schindler's. Please be sure to call ahead for a reservation. Wonderful mustard to have with sausage. It is a great change from the other things in China. Mostly meat and potatoes. Food is excellent. Service was less than average.","4 из 5 кружков","C888729C20155FE9ECD4C500D636DC34","Отзыв написан 9 августа 2015"
"Good German eatery, good selection of beers. It's all about meat and potatoes in various shapes and forms. Good pretzels. Very generous portions, decent prices. Inviting entrance but I was disappointed with the terrace, it looks nicer from distance than a it actually is. Overall recommended if you crave some German food.","4 из 5 кружков","D7B01C7B54DA4C88A272DFBDFF1127E7","Отзыв написан 5 июня 2015"
"I cannot quibble with the quality of the sausage or the beer at this restaurant. So why the less than excellent rating? Because if I go out to a restaurant I want a little bit more than food, I can always have food at home but at a restaurant I want a little atmosphere too. Honestly I did not find...
Ещё ","3 из 5 кружков","BDF972681D70DF79DBB8F4EB15EA86E7","Отзыв написан 23 мая 2015"
"We come to Schindler's whenever we want a change from the local cuisine and want good food in large portions. Can't resist the schnitzel which I know is unimaginative but it's very good as well as the beer. German beer garden atmosphere and the local clientele seem to enjoy the place as much as the tourists. I've been here 4...
Ещё ","4 из 5 кружков","943A1C18ABFF89A04B75CB7E12200028","Отзыв написан 7 марта 2015"
"We passed by the restaurant by chance, looking for the Ritan park. We just wanted to try it out, but it was a very positive surprise. The food is tasty and as german I can tell you that it comes very very close to the original german taste. The Services ist very friendly and quick and a good location.","4 из 5 кружков","EFC1828AE167D64A465A74997E09AFD7","Отзыв написан 12 февраля 2015"
"Really tasty food at surprisingly reasonable price - white sausages with sweet mustard and schnitzel highly recommendable. Cosy atmosphere - try to get a table at the windows which is surrounded by nice fancy toys and old-style decoration","5 из 5 кружков","959CA9A2FFADFC6A8B16A3AF07AEEC4A","Отзыв написан 12 января 2015"
"Before eating here I thought that the German food was just wustel and sauerkraut!! Really good!! The beers are good!! The atmosphere is good, friendly and housy!! The waiters should improve a little bit the quality of their service.","4 из 5 кружков","EC82C6A9BF5282079CD3B87CC29273B6","Отзыв написан 20 декабря 2014"
"I can recommend the pork knuckle. Probably the best item to order. Beef roll excellent too. However do not order goulash. Fat and gristle in more than 50% of the meat. Sauce was tasting badly too. It spoiled what was a great night.","3 из 5 кружков","5594B243E1E2871EE4AE3359304E7234","Отзыв написан 28 сентября 2014"
"Popular with expats and locals, this is the place to sit outside in summer, drinking beer and eating pork. All kinds of pork. Maybe any kind of pork. I had a schnitzel, but there's pork knuckle, pork sausages. Get here early, or you won't get a seat, inside or out. There's a pile of different beers. Does it really matter...
Ещё ","4 из 5 кружков","125947033776B9E8DC6F903BEC0E53CE","Отзыв написан 26 июля 2014"
"The beer is great. That's good enough reason to visit alone. The neighborhood is great. The atmosphere is great and the service too. Wiener Schnitzel is very close to proper. They are humble about it : they call it Wiener-art. Take a walk in the park after dinner. It's called the moon Temple. Just through the park to the north...
Ещё ","5 из 5 кружков","1B1E7593651008E1EBC026EFA64EDD47","Отзыв написан 23 мая 2014"
"Seems this restaurant is undergoing changes. Prices increased with lower value and quality meals and worse service. Got my gulasch moreorless cold, reduced quantity and now cheapest indigrients. Its not a recommendation for german food anymore. I admit, Schindlers is still better then other places, or I should call it less worse. The only reason I still go there is...
Ещё ","3 из 5 кружков","25C756FE6DE84DA5AD39DFAE8016F8B2","Отзыв написан 18 мая 2014"
