"review_text","review_stars","review_auth_id","review_date"
"All bar atmosphere and live music make the night very pleasure. They also have good cocktails, beer and excelente pizza if you are hungry. Just be sure that they bring all the drinks that you asked for, because they forgot to bring but not to charge, At list they correct it as soon as I complain about it and I...
Ещё ","5 из 5 кружков","6791ADF0D7D1D99595EB528CC0A07F26","24 февраля 2017"
"I order 2 or 3 Gin Tonic, taste very thin.....my friend order Mojito, also quite thin, so many ices. .. quite poor.","3 из 5 кружков","04CC589235817B5995CF238733C71F57","Отзыв написан 2 августа 2016"
"A great place to be when you are in Beijing. Good place to sit and drink and wind down for the day. The beer is ok but the atmosphere is great One thing for sure is they serve many kind of beers","4 из 5 кружков","479FE83A1D870B26656C3E1BC37857A5","Отзыв написан 11 июня 2016"
"We have double double Gin tonic ,,, actually, I sense it is just too much tonic on the second glass and .. perhaps not well serve, we ordered chicken wings (suppose to be spicy) ... no there are not spice","4 из 5 кружков","479FE83A1D870B26656C3E1BC37857A5","Отзыв написан 25 апреля 2016"
"Especially with some recent closures of some of Beijing's best watering holes, Xian has become one of Beijing's top cocktail bars. I love the atmosphere, and their consistent live music is nice. A very professional staff. I would love to see them add craft beers on tap.","5 из 5 кружков","AC3CAB188628FCB4D082E46CEB7404C7","Отзыв написан 21 февраля 2016"
"This bar is really nice with lots of cosy corners in which to have a drink. Their cocktail menu is excellent and their happy hour deal is great. I like their exposed brick interior and industrial decor. We ordered pizzas but it was not very convenient to eat them from the low tables. Service is friendly and with a smile...
Ещё ","4 из 5 кружков","2792E4F89CE85EC755FFACD60FFF0BE3","Отзыв написан 27 мая 2015"
"Happy hour was a quiet place to have some light social activities. It turn to something hot when the life band starts to perform. Or you can hide yourself one floor up at a less noisier and private place as we did.","4 из 5 кружков","4E58FF65D67E66E1BD79AB913EE75261","Отзыв написан 29 апреля 2015"
"I had good drinks there , it hasamazing crownd and live bands... Some times it gets noisy buy if you are with friends then you can also make lots of noise with friends.. I was along with 2 office colleagues and we had good drinks and snacks...","4 из 5 кружков","3EC8E91D879E882C19A27034C1B8B139","Отзыв написан 21 декабря 2014"
"While the Hotel the Bar is located in is a bit out out of the way, its worth a visit for something different. It's a large place with both rowdy and quiet spots. Good service, with entertainment (live music) provided by an international western band. Odd Hotel though just a small single door as an entrance way, with patrons ignored...
Ещё ","4 из 5 кружков","79D5FE8DC542099851BFB7B1E4329985","Отзыв написан 25 августа 2014"
"Good place, nice atmosphere Live bands and sports bar with pool. table football and EPL Whats not to like??","4 из 5 кружков","63D0AB180CE78D3C637C4DD895B107AF","Отзыв написан 13 августа 2014"
"Xian is situated in a new complex regrouping a mall and a hotel. They got nice music with a live concert stage. Good cocktails and nice cooked ""a la minute"" snack. The basement of the bar offers a pool table, electronic games and even a flipper. Great place to have a good evening drink with a few friends when you...
Ещё ","4 из 5 кружков","BFC6E6E6781DC2F7CBAEC4A4197A78AF","Отзыв написан 13 августа 2014"
"Very beautiful bar in a very beautiful hotel in a very nice mall. The outside area is fabulous, service is great, and the pizza was very good. We did not love the cocktails we tries, which were pricey but overall, a very cool place. The band though should balance their instruments before performing because where we were sitting we could...
Ещё ","4 из 5 кружков","D259EF0A9EBC4FC93DE3A8726AAF0D66","Отзыв написан 30 июля 2014"
"Great atmosphere, food and service. The whole setting is at the same time elegant yet fun. One of the best Single Malt Whiskey bars in China and if that's not your thing, they do great cocktails too.","5 из 5 кружков","DE54B12A36D4A673B56D2E07E98CF010","Отзыв написан 11 марта 2014"
"I use to stay in East hotel during my business trip and discovered The Xian Bar (with capital letter) SO...
Ещё ","5 из 5 кружков","BADC8D28087E7D7C50B5C4EA81D321EA","Отзыв написан 11 февраля 2014"
"Xian is a new bar that is starting to gain in popularity in Beijing. It is located in the East...
Ещё ","5 из 5 кружков","487E0383F662FDAB959C0DB983B989F4","Отзыв написан 18 января 2014"
"This place is worth making the effort to go to. The music is fantastic, especially the 70s style soul/R&B from the DJ in addition to the live band. Music is just at the right volume and totally inoffensive. It's not a restaurant as such but an all round entertainment area that offers great whiskey's, cocktails and other drinks plus a...
Ещё ","5 из 5 кружков","7117DB51FFDF64143866EFEBEB0EE76C","Отзыв написан 26 ноября 2013"
"Great drink selection and menu, delicious ladies night martinis and a talented live band on every Wednesday to Sunday, from 8pm - midnight, playing a mix of new hits and oldies: blues, country, pop, rock and jazz. Oh, and did I mention they have a game room equipped with pool, foosball, pinball etc.","5 из 5 кружков","B8698B762C4BB1F3C17DDB3E9A044AC7","Отзыв написан 17 ноября 2013"
