"review_text","review_stars","review_auth_id","review_date"
"el lugar es pequenito y la cocina vista con un cristal. Comimos pato pekines que estaba buenisimo y tuvieron la...
Ещё ","4 из 5 кружков","49674EB3246610AA8A00FE5A77354F51","Отзыв написан 13 декабря 2016"
"Ресторанчик маленький, совершенно не представительный и обшарпанный. Но если вы пришли не за видами, а за едой, то он вас не разочарует. Прекрасные пельмени, большой выбор, супы, отличный зеленый чай. Средние и я бы даже сказал низкие цены для центра Пекина. Цена за порцию из 10 пельменей 28-30 юаней. Зеленый чай 16-18 юаней, пуэр порядка 30. Я с удовольствием зайду...
Ещё ","5 из 5 кружков","656A71C55C155A027A25EC201A859E5C","Отзыв написан 11 декабря 2016"
"<U+9903><U+5B50><U+3092><U+6570><U+7A2E><U+985E><U+3068><U+7092><U+3081><U+7269><U+3067><U+7686><U+3067><U+663C><U+98DF><U+3092><U+3044><U+305F><U+3060><U+304D><U+307E><U+3057><U+305F><U+3002><U+30AD><U+30C3><U+30C1><U+30F3><U+3092><U+5E97><U+5185><U+304B><U+3089><U+898B><U+308B><U+3053><U+3068><U+304C><U+51FA><U+6765><U+3001><U+9903><U+5B50><U+3092><U+306B><U+304E><U+3063><U+3066><U+3044><U+308B><U+69D8><U+5B50><U+3092><U+898B><U+306A><U+304C><U+3089><U+5F85><U+3064><U+3053>...
Ещё ","4 из 5 кружков","98BC7A4CDC9B622877C954EC633EDDAC","Отзыв написан 8 декабря 2016"
"Right across the road from our hotel, about 10 minute walk from Tiananmen square. We were greeted with smiles and hellos as soon as we entered. The menu is in both Mandarin and English. We ordered 5 sets of dumplings but they assured us that this would be too much as each set contains 10 dumplings. We ended up getting...
Ещё ","5 из 5 кружков","C33100D8C8CD15A74FC90B9024FE6B70","Отзыв написан 3 ноября 2016"
"The attitude toward dumplings in this place is best summarized by a line on a wall poster inside - 'dumplings are considered to be most delicious food in Beijing'. They're not wrong and the dumplings here were fantastic. We had pork & water chestnut (our fave), pork & chives and beef & fennel, but there was a wide variety (~50)...
Ещё ","5 из 5 кружков","CBF9D2E1CFA982321E919D06A79EE22F","Отзыв написан 1 ноября 2016"
"They offer many types of dumplings and my family sampled several. The dumplings were just okay. The waiter was extremely friendly and didn't speak English but their menu is in English so you can point to the dishes you want to order. We dined on a Sunday evening (around 8 pm) and the restaurant was nearly empty, no waiting.","3 из 5 кружков","5F2F0D341454953A08A0A4F2F5A571B9","Отзыв написан 11 июля 2016"
"A friend and are stumbled on Nuige Jiaozi (Niuge Chaotzu) walking back to our hostel and thought we'd give it...
Ещё ","5 из 5 кружков","9949FA396B9CA894BB63203351F0BD46","Отзыв написан 8 июля 2016"
"Unpretentious and straightforward. The fennel and pork dumpling is to die for. Likewise the beef and coriander. Beans with chilli...
Ещё ","5 из 5 кружков","898BB949A07FD3AE20325150C46B1BA7","Отзыв написан 1 мая 2016"
"So friendly directly when I entered the restaurant. It's a small place with seating for around 30-40 persons. I had their dumpling (Duck and Spicy Beef). Duck was good and Spicy Beef was great. They make the dumplings to order so I could see they ladies in the kitchen (just a glass wall between kitchen and restaurant tables) making my...
Ещё ","4 из 5 кружков","09D7198970991CCF336EF88D7F913842","Отзыв написан 27 марта 2016"
"Our first meal in Beijing and it was outstanding. Our family of 4 had four orders of dumplings...spicy beef, pork and water chestnut, chicken and mushroom and beef and corn. All were devoured.","5 из 5 кружков","AB49BBD64AD61A165191E41627253D67","Отзыв написан 20 декабря 2015"
"We went here on the strength of the reviews and we're hoping for a nice meal as the previous day we had a bad experience elsewhere. Have to say you can't beat fresh dumplings so if you are close by, it's worth dropping in.","4 из 5 кружков","E083AEBF98D9AE33AC8EB7C581CCEAD3","Отзыв написан 31 октября 2015"
"A wide spectrum of dumpling fillings, some of which were quite novelty. However, because the lady behind the open kitchen makes the dumplings only after your order them, it can take a while until you get your orders. 10 dumplings per order - we had three plates between the three of us. Decor and cleanliness leaves much room for improvement,...
Ещё ","4 из 5 кружков","AE704C7477FC77CB4E955AB65362A80C","Отзыв написан 29 сентября 2015"
"Wir haben hier zweimal gegessen. Die Dumplings werden nach der Bestellung frisch zubereitet, was man durch ein Fenster beobachten kann....
Ещё ","5 из 5 кружков","FD2A91548752A4EDE98F4CD5669FBC45","Отзыв написан 19 сентября 2015"
"Stopped here simply because we were hungry, didn't read any reviews before. We were met by incredibly friendly staff and and very healthy portions of dumplings all of which were delicious. The shrimp ones were something else though. They were simply the best dumplings I've ever had. Lovely, unpretentious wee restaurant. Recommended.","5 из 5 кружков","610C729DAD4506566E4519F94F46E17A","Отзыв написан 7 сентября 2015"
"If not for TripAdvisor we would have walked by as it was quiet inside when we went but so glad we didn't. The menu is in English and Chinese. We ordered dumplings, 3 between 2 people. Beware each order of dumplings has 10 pieces so we would have been fine with just 2. The dumplings were fantastic. You can watch...
Ещё ","5 из 5 кружков","67FEB5EB3070938ADB8E4BF09931914E","Отзыв написан 9 августа 2015"
"Amazing food and service. A separate menu especially for dumplings! Many to choose from. The spicy tofu dumplings were lovely! Lots to choose from if you're a vegetarian, and all menus have English descriptions as well as Chinese.","5 из 5 кружков","30EC68AE1A043E37C0DC60CBBB839840","Отзыв написан 25 июля 2015"
"The dumplings were all great and there are so many flavors to choose from. The restaurant itself is a small hole in wall, which I like. Some folks might be put off at first glance and it does have a C health dept rating which is average.","3 из 5 кружков","5F1F4F025FC3E859A1356C9316F15A76","Отзыв написан 3 июля 2015"
"We ate here after reading TA's reviews and we were very happy with our choice. There are pages and pages of choices of dumplings, and there are also other meals available. We chose four plates of dumplings and had too much for two people. Three plates would have been perfect. The dumplings were delicious. They are made to order by...
Ещё ","4 из 5 кружков","68D8431280F65925C5BD5AF512B026A0","Отзыв написан 21 июня 2015"
"Fantastic dumplings made fresh to order. Good price and variety and also an English menu. A plate of 10 dumplings ranges in price from 18-48rmb, and about 2-3 plates per guest should be enough for a good dinner. Large bottle of beer was 15rmb. Can of coke was 5rmb.","5 из 5 кружков","7D6DDCA8BC8454B875E8DED8CF365512","Отзыв написан 25 мая 2015"
"We come here with our kids and we all love the dumplings. But there is other food which is very tasty aswell, e.g. Gong bao ji ding and the vegetables are very good. I hate to pay the overpriced restaurants for not really delicious food here it is the other way round, great food and really cheap prices.","4 из 5 кружков","BB982B22CA902D2801681D45280D891B","Отзыв написан 12 мая 2015"
"Right across the road from our hotel, about 10 minute walk from Tiananmen square. We were greeted with smiles and hellos as soon as we entered. The menu is in both Mandarin and English. We ordered 5 sets of dumplings but they assured us that this would be too much as each set contains 10 dumplings. We ended up getting...
Ещё ","5 из 5 кружков","C33100D8C8CD15A74FC90B9024FE6B70","Отзыв написан 3 ноября 2016"
"The attitude toward dumplings in this place is best summarized by a line on a wall poster inside - 'dumplings are considered to be most delicious food in Beijing'. They're not wrong and the dumplings here were fantastic. We had pork & water chestnut (our fave), pork & chives and beef & fennel, but there was a wide variety (~50)...
Ещё ","5 из 5 кружков","CBF9D2E1CFA982321E919D06A79EE22F","Отзыв написан 1 ноября 2016"
"They offer many types of dumplings and my family sampled several. The dumplings were just okay. The waiter was extremely friendly and didn't speak English but their menu is in English so you can point to the dishes you want to order. We dined on a Sunday evening (around 8 pm) and the restaurant was nearly empty, no waiting.","3 из 5 кружков","5F2F0D341454953A08A0A4F2F5A571B9","Отзыв написан 11 июля 2016"
"A friend and are stumbled on Nuige Jiaozi (Niuge Chaotzu) walking back to our hostel and thought we'd give it...
Ещё ","5 из 5 кружков","9949FA396B9CA894BB63203351F0BD46","Отзыв написан 8 июля 2016"
"Unpretentious and straightforward. The fennel and pork dumpling is to die for. Likewise the beef and coriander. Beans with chilli...
Ещё ","5 из 5 кружков","898BB949A07FD3AE20325150C46B1BA7","Отзыв написан 1 мая 2016"
"So friendly directly when I entered the restaurant. It's a small place with seating for around 30-40 persons. I had their dumpling (Duck and Spicy Beef). Duck was good and Spicy Beef was great. They make the dumplings to order so I could see they ladies in the kitchen (just a glass wall between kitchen and restaurant tables) making my...
Ещё ","4 из 5 кружков","09D7198970991CCF336EF88D7F913842","Отзыв написан 27 марта 2016"
"Our first meal in Beijing and it was outstanding. Our family of 4 had four orders of dumplings...spicy beef, pork and water chestnut, chicken and mushroom and beef and corn. All were devoured.","5 из 5 кружков","AB49BBD64AD61A165191E41627253D67","Отзыв написан 20 декабря 2015"
"We went here on the strength of the reviews and we're hoping for a nice meal as the previous day we had a bad experience elsewhere. Have to say you can't beat fresh dumplings so if you are close by, it's worth dropping in.","4 из 5 кружков","E083AEBF98D9AE33AC8EB7C581CCEAD3","Отзыв написан 31 октября 2015"
"A wide spectrum of dumpling fillings, some of which were quite novelty. However, because the lady behind the open kitchen makes the dumplings only after your order them, it can take a while until you get your orders. 10 dumplings per order - we had three plates between the three of us. Decor and cleanliness leaves much room for improvement,...
Ещё ","4 из 5 кружков","AE704C7477FC77CB4E955AB65362A80C","Отзыв написан 29 сентября 2015"
"Stopped here simply because we were hungry, didn't read any reviews before. We were met by incredibly friendly staff and and very healthy portions of dumplings all of which were delicious. The shrimp ones were something else though. They were simply the best dumplings I've ever had. Lovely, unpretentious wee restaurant. Recommended.","5 из 5 кружков","610C729DAD4506566E4519F94F46E17A","Отзыв написан 7 сентября 2015"
