"review_text","review_stars","review_auth_id","review_date"
"Delicious Sichuan cuisine served in an upscale manner, chic and posh for sure but beware of the spiciness. Do try their Spicy Angus Tenderloin Beef, it was quite addictive. However, don't forget to check the price because this restaurant is quite expensive.","4 из 5 кружков","C080A2CBC9E1DC1AF2B043DD6387B5F1","Отзыв написан 18 ноября 2016"
"transit<U+9910><U+9928><U+5728><U+4E09><U+91CC><U+5C6F><U+592A><U+53E4><U+91CC>,<U+4F4D><U+7F6E><U+4E0D>...
Ещё ","4 из 5 кружков","0BA13038839D6F6006FC85577C3D75F6","Отзыв написан 23 октября 2016"
"We'd been to Beijing 2 times, visited this restaurants 2 times and sat at the same table 2 times! I love every menus that we ordered but most favourite was Koushuiji or Sichuan Chicken served chilled with plenty of sichuan chillies and white sesame on top. It goes really nice with warm steamed rice. Simple menu like stir fried wingbeats...
Ещё ","4 из 5 кружков","4E630FC229B9C6A66B3C77433894EF5B","Отзыв написан 17 августа 2016"
"A modern take one of the spicy parts of the Chinese cuisine - this is absolutely a place where you feel well taken care of. Service is attentive and discrete - food is well-prepared and presented flawlessly. To this type of food it is challenging to match wine - so I would recommend a nice local beer - especially for...
Ещё ","4 из 5 кружков","463A9579A01C6821E8E07E1E6C458ED3","Отзыв написан 25 мая 2016"
"We enjoyed our meal here but it was not totally amazing. We order a dish of green vegetables and what we got was brocholi and it was $48AUD - crazy. There are better places around for less money.","4 из 5 кружков","266A7EB72A9F0C3FB2ED2F2EE808F9F1","Отзыв написан 23 апреля 2016"
"Outstanding service and sophisticated Chinese cuisine combine well with an excellent wine list. You will not be disappointed and might even impress your guests from out of town.","4 из 5 кружков","5AF81AE73142A71CCAA63F8F5C48AE66","Отзыв написан 16 марта 2016"
"Super delicious food, super service, super decor and ambience. What more can you ask? Need to return to try more from their menu.","5 из 5 кружков","8F1345114927314F33945180B7C0BD6D","Отзыв написан 1 ноября 2015"
"<U+96E8><U+304C><U+964D><U+3063><U+3066><U+3066><U+30DB><U+30C6><U+30EB><U+304B><U+3089><U+9060><U+51FA><U+3057><U+305F><U+304F><U+306A><U+304B><U+3063><U+305F><U+306E><U+3067><U+3001><U+8FD1><U+5834><U+3067><U+3075><U+3089><U+3075><U+3089><U+63A2><U+3057><U+3066><U+3044><U+3066><U+898B><U+3064><U+3051><U+307E><U+3057><U+305F>!<U+591C>9<U+6642><U+904E><U+304E><U+3068><U+304B><U+9045><U+304B><U+3063><U+305F><U+306E><U+306B><U+5165><U+308C><U+3066><U+52A9><U+304B>...
Ещё ","4 из 5 кружков","B8D3B5207B183FD11686358E1211D960","Отзыв написан 26 октября 2015"
"We are some great food in Beijing but this place had the combination of great cocktails and great food with great service. It's definitely more expensive than other establishments but absolutely worth it.","5 из 5 кружков","B37EDA5709B398836627D28168DA2A22","Отзыв написан 13 сентября 2015"
"My cousin was working as a scientist in Beijing on contract. She spoiled me by taking me the finest eating...
Ещё ","5 из 5 кружков","9F2F280F2259B9C1F5E9EF64395BC3A9","Отзыв написан 2 сентября 2015"
"Delicious Sichuan cuisine served in an upscale manner, chic and posh for sure but beware of the spiciness. Do try their Spicy Angus Tenderloin Beef, it was quite addictive. However, don't forget to check the price because this restaurant is quite expensive.","4 из 5 кружков","C080A2CBC9E1DC1AF2B043DD6387B5F1","Отзыв написан 18 ноября 2016"
"We'd been to Beijing 2 times, visited this restaurants 2 times and sat at the same table 2 times! I love every menus that we ordered but most favourite was Koushuiji or Sichuan Chicken served chilled with plenty of sichuan chillies and white sesame on top. It goes really nice with warm steamed rice. Simple menu like stir fried wingbeats...
Ещё ","4 из 5 кружков","4E630FC229B9C6A66B3C77433894EF5B","Отзыв написан 17 августа 2016"
"A modern take one of the spicy parts of the Chinese cuisine - this is absolutely a place where you feel well taken care of. Service is attentive and discrete - food is well-prepared and presented flawlessly. To this type of food it is challenging to match wine - so I would recommend a nice local beer - especially for...
Ещё ","4 из 5 кружков","463A9579A01C6821E8E07E1E6C458ED3","Отзыв написан 25 мая 2016"
"We enjoyed our meal here but it was not totally amazing. We order a dish of green vegetables and what we got was brocholi and it was $48AUD - crazy. There are better places around for less money.","4 из 5 кружков","266A7EB72A9F0C3FB2ED2F2EE808F9F1","Отзыв написан 23 апреля 2016"
"Outstanding service and sophisticated Chinese cuisine combine well with an excellent wine list. You will not be disappointed and might even impress your guests from out of town.","4 из 5 кружков","5AF81AE73142A71CCAA63F8F5C48AE66","Отзыв написан 16 марта 2016"
"Super delicious food, super service, super decor and ambience. What more can you ask? Need to return to try more from their menu.","5 из 5 кружков","8F1345114927314F33945180B7C0BD6D","Отзыв написан 1 ноября 2015"
"We are some great food in Beijing but this place had the combination of great cocktails and great food with great service. It's definitely more expensive than other establishments but absolutely worth it.","5 из 5 кружков","B37EDA5709B398836627D28168DA2A22","Отзыв написан 13 сентября 2015"
