"review_text","review_stars","review_auth_id","review_date"
"We ate here twice. The food was excellent and service accordingly. Wide selection of vegetarian fare, well prepared, aesthetically presented and absolutely delicious! Prices are reasonable for what is offered. That said, it's not low end. Highly recommended and would gladly return.","5 из 5 кружков","70A1569554D02180664B48BFE8B0FF9B","26 февраля 2017"
"Nous avons decouvert cet etablissement par hasard , tres belle soiree en prenant le menu degustation . LA presentation est...
Ещё ","5 из 5 кружков","004173457AE481CB854CDB909107E1B7","Отзыв написан 19 ноября 2016"
"<U+5BB6><U+65CF><U+3067><U+6BCD><U+304C><U+30D9><U+30B8><U+30BF><U+30EA><U+30A2><U+30F3><U+306E><U+70BA><U+8FD1><U+304F><U+306E><U+3053><U+306E><U+5E97><U+3092><U+8A2A><U+554F><U+3001><U+5275><U+4F5C><U+7CBE><U+9032><U+6599><U+7406><U+3067><U+5927><U+5909><U+7F8E><U+5473><U+3057><U+304F><U+9802><U+304D><U+307E><U+3057><U+305F><U+3002><U+30E1><U+30CB><U+30E5><U+30FC><U+306F>iPad<U+3067><U+6CE8><U+6587><U+3057><U+307E><U+3059><U+3002><U+30EC><U+30F3>...
Ещё ","5 из 5 кружков","CED69E42E81EAD38BF281B73C91B0B91","Отзыв написан 15 октября 2016"
"Ristorante centrale, servono una vasta scelta di piatti sia vegetariani che vegani, non molto abbondanti, ma curatissimi e di alta...
Ещё ","5 из 5 кружков","67913F2A21826AFFEF493CC13F6F9751","Отзыв написан 21 сентября 2016"
"<U+843D><U+3061><U+7740><U+3044><U+305F><U+96F0><U+56F2><U+6C17><U+306E><U+4E2D><U+56FD><U+98A8><U+7CBE><U+9032><U+6599><U+7406><U+306E><U+304A><U+5E97><U+3001><U+304A><U+8089><U+3092><U+4F7F><U+308F><U+306A><U+3044><U+30D8><U+30EB><U+30B7><U+30FC><U+306E><U+611F><U+3058><U+3002><U+4E8C><U+7D44><U+306E><U+50E7><U+4FB6><U+30B0><U+30EB><U+30FC><U+30D7><U+3082><U+898B><U+304B><U+3051><U+305F><U+3002><U+30EC><U+30F3><U+30B3><U+30F3><U+306E><U+63DA><U+3052><U+7269><U+3092><U+6CE8>...
Ещё ","4 из 5 кружков","54811E8C1ED4380A5BA62C8E767AB669","Отзыв написан 17 сентября 2016"
"This is amazing and very interesting food. All vegetarian, some also vegan. The Ipad makes ordering fun and the service is pretty friendly. The tofu strips are highly recommendable. Just wished they also had beer. Do buddhists not drink beer?","5 из 5 кружков","A6B0A01C69EC559B50D6DBF74E156AAA","Отзыв написан 27 июля 2016"
"Vi hade last gott om detta stalle men blev tyvarr besvikna, kanske berodde det pa att de ratter vi bestallde...
Ещё ","3 из 5 кружков","899C92D7AE8698BA40DC51F95A86225F","Отзыв написан 29 июня 2016"
"Dit is een mooi restaurant, waarin je uitstekend vegetarisch kunt eten. Voor de buitenlanders is er zelfs bestek aanwezig. Je...
Ещё ","5 из 5 кружков","25470673C7A5D5E7F41AFBAC1B9E5D81","Отзыв написан 24 мая 2016"
"My partner and I went for dinner one eveing during our recent vist to Beijing. There were some issues in the kitchen with their gas supply and so they coudn't cook so it was hot pots only at the table. Not a problem though as the spicy hot pot was just excellent. The staff were very helpful and Vicky, the...
Ещё ","4 из 5 кружков","FD6D216F87AAA767C5617A4AD843072D","Отзыв написан 29 ноября 2015"
"We were travelling extensively in China and wanted to try some Chinese food but being strict vegetarians we thought this would prove difficult. Until we found this restaurant whilst doing a search on the web and on reading the reviews felt we must give it a try. With explicit directions from one of the reviewers on how to get there,...
Ещё ","4 из 5 кружков","84CB4964BD721B029DD7D9FB33AB7C48","Отзыв написан 21 октября 2015"
