"review_text","review_stars","review_auth_id","review_date"
"In a great ambiance you can have your own Beijing duck! Freshly cooked in the ovens next to the tables, so you see the chefs at work.
Duck is cut at your table and served with loads of goodies to add more flavors.
They also have a great menu with a la carte dishes!
Don't forget to make reservations, otherwise you might end up waiting for a long time. But then again: waiting with a glass of something tasty at the bar it is also good!","5 из 5 кружков","BC04A468855EDC530EDE291CFB45DCD9","16 марта 2017"
"Don't leave Beijing without trying the DaDong's roasted duck. The restaurant has a great menu with gourmet and traditional chinese options.","5 из 5 кружков","AF1939741F73ED12D6CA840DF92C2008","7 марта 2017"
"I was invited by our chinese friends who knows all the best places in town and we were not disappointed.
Fantastic food and very comfortable.
Restaurant is very big so do not expect intimacy but if you are a foody, you don,t care
High quality and i can recommend it to everybody","4 из 5 кружков","8E381ACFE7144D48AAA0203EACF1E4A4","4 марта 2017"
"Our tour of Beijing included a dinner at this famous establishment. There were six of us and we were escorted into a private dining room. We watched with amazement at the skillful manner the Chef so expertly removed every morsel of duck meat. My previous experience with duck was always bad because it was not obviously prepared in this manner. With a shade of doubt, I wish I could have had more to eat, but the accompanying dishes were more than expected. The plum sauce slathered on the sliced duck meat was so yummy. I must stop. I'm beginning to salivate just thinking about it. A visit to this restaurant will be most rewarding.","5 из 5 кружков","D2F4130E946EDB3E44833BC981199C11","14 февраля 2017"
"Love the large open modern space. Kind of a surprise because you enter a non descript building, get in the elevator and...voila! Duck was delicious. Went with hubby's biz associate who ordered everything in Chinese and the yummy food just showed up. TONS of it. Nice wait staff.","5 из 5 кружков","E52E716E5ED523A29E6304EF37F2066A","11 февраля 2017"
"The duck and side dishes were excellent, also the starters from the extensive menu list. The aperitif (Whisky Sour) wasnt woth the price - just about 4cl incl. the ice and lemon.

Wine list is also a lot of pages, but as usual for good ones in China they are overpriced.

One problem is the service: it looks like it is not their profession, they serve dishes over the plates of others and were generally not very motivated.

Summary: the duck is worth it and consider around 30 EUR/person for it.","4 из 5 кружков","38256BC25D149875FBAEACEDA27E980F","Отзыв написан 7 февраля 2017"
"English menu available and better service than traditional Beijing Duck Rest. But price is not really friendly. For business meal or overseas guests treatment, would be a good idea.","4 из 5 кружков","43A640D68DE02F50C1B6280F4BBB73C1","Отзыв написан 2 февраля 2017"
"Dadong seems to be one of the most recommended restaurant for Beijing duck. We picked this one because it was within walking distance from our hotel.
Our tour guide called to make reservation for us the day before. The setting was nice and the restaurant was nicely decorated. The menu was thick and full of nice pictures of dishes. We ordered the original style duck (about C$280) and a few more dishes to go with it. The food was served quickly and the chef cut the duck behind our table. The duck was not as good as we expected. The skin was crisp but not too tasty. Meat was again ok but not great. Overall, we prefer the southern style roast duck. We felt that this was somewhat over-rated. As for the other dishes, we really enjoyed the thick chestnut soup/stew. We were surprised that each one of us was charged for the condiments for the duck. Not a big deal but had never seen this before. At the end, the provided a free dessert, fresh jujubes (red dates). It was quite refreshing and tasty.
I would recommend this restaurant if one hasn't tried Beijing duck before. But if you have tried traditional southern style roast duck (e.g. in Hong Kong), you won't miss much but skipping this.","3 из 5 кружков","EBC8CD6001AEE872EA978E73F891236C","Отзыв написан 30 января 2017"
"Being in Beijing for the eve of Chinese New Year meant there weren't many good options around but our hotel recommended Dadong as it was close by. Upon arriving it appeared they had a special New Year menu which included half a duck and trimmings, duck soup and dumplings which was about 200 RMB in total and sufficient for two people. We also ordered a vegetable side of mushrooms and bamboo (75 RMB) and some Voss Water (60 RMB). Overall the quality of the food was extremely high, probably the best duck I've tasted in Beijing. The service of the waiters was also very high, they covered all of our bags to keep them clean and safe, gave us a brief lesson on different ways to eat the duck and left us with a pretty red lantern to commemorate the New year. The English of the staff was adequate for ordering but doesn't stretch much beyond that. Although a little pricy the experience at Dadong was worth the investment for a truly memorable dinner on Chinese New Year eve.","5 из 5 кружков","46A4F8FCBF1C2B0C047EEA2E09B5B339","Отзыв написан 29 января 2017"
"Beijing duck was very authentic and reasonably priced. Would suggest half a duck for 2 people (with condiments) as well as ordering some other dishes too. Amazing display of the roast duck being cooked.","5 из 5 кружков","2BEC4737698FD852A14AF2152DC31C08","Отзыв написан 21 января 2017"
