"review_text","review_stars","review_auth_id","review_date"
"Wir haben den Markt Anfang Marz besucht und er war sehr gut besucht. Von skurilen Speisen wie z.B. Skorpionen, Tausendfu<U+00DF>ern...
Ещё ","4 из 5 кружков","E8CB31B03274C1E79636656AA605BB10","10 марта 2017"
"Kleine markt met o.a. levende schorpioenen, vogelspinnen, slangen, zeepaardjes, krekels etc. op stokjes die ook echt gegeten worden. Midden in...
Ещё ","5 из 5 кружков","497BE2F1976F3A6B6743E2AC75B45A3E","Отзыв написан 9 февраля 2017"
"First visited here in Dec 2008, then again from Aug 2011 to Dec 2016, 5 years in a row!! So many street food ranging from scorpions, spiders, stinky tofu fried, squid in spicy sauce to dumplings served fresh!! I can't even describe how many times the marketers and cooks tried to use English to attract so many foreigners, it was...
Ещё ","5 из 5 кружков","849E7B32BE717982B9644B133BA7C5D3","Отзыв написан 31 января 2017"
"I saw some reviews saying this place was closed. Apparently Beijing put the word out that they were closing it. Well that simply isn't true. It's alive and well. We were there around January 3rd of 2017 so I can vouch for it being open. The 1st few stalls have the obligatory grilled bugs on display. Some people try them...
Ещё ","5 из 5 кружков","E1D45DCC4487A380C04572074922142A","Отзыв написан 16 января 2017"
"Facilmente raggiungibile da. via Wangfujing, il mercato notturno (chiude alle 22:00) e di fatto un'attrazione folcloristica per turisti, con spiedini...
Ещё ","2 из 5 кружков","3CF71814852D68F4DFD324FA0DC3788F","Отзыв написан 3 января 2017"
"If you're looking for something to do at night, this is a place you must visit. A wide variety of sweet and savoury choices of snacks. Dare yourself to try something unusual and have fun. It's mainly a food market but there's also a section with typical souvenirs and sometimes you'll get to see some music performance.","5 из 5 кружков","A7AF7B772FA7EF8CD6655FA50A453812","Отзыв написан 1 января 2017"
"If you're in Beijing this is a must! So many odd and unusual things to eat, see and smell. Try the scorpion!","5 из 5 кружков","CDF65610CFFCD2C0D4BCE80078576DCF","Отзыв написан 29 декабря 2016"
"<U+65E9><U+6536><U+5DE5>,<U+7D04><U+5341><U+6642>,<U+4EC0><U+9EBC><U+6771><U+897F><U+90FD><U+7121><U+5F97><U+98DF> <U+5473><U+9053><U+8D85>...
Ещё ","4 из 5 кружков","C29CDC418C6C90A0BAF9F785BAC8AEFB","Отзыв написан 26 декабря 2016"
"Man muss ihn einmal gesehen haben wenn man in Peking ist. Skorpione, Kafer, Maden und so manch anderes findet man...
Ещё ","5 из 5 кружков","EAB64C95430DD1FB814D56AB088BAEA3","Отзыв написан 12 декабря 2016"
"<U+5915><U+98DF><U+5F8C><U+306B><U+53CB><U+4EBA><U+305F><U+3061><U+3068><U+30D6><U+30E9><U+30D6><U+30E9><U+6B69><U+304D><U+3092><U+697D><U+3057><U+307F><U+307E><U+3057><U+305F><U+3002><U+4EBA><U+304C><U+3044><U+3063><U+3071><U+3044><U+3067><U+6D3B><U+6C17><U+3042><U+308B><U+5C4B><U+53F0><U+8857><U+306F><U+96F0><U+56F2><U+6C17><U+3082><U+6E80><U+70B9><U+3002><U+3057><U+304B><U+3057><U+4E2D><U+56FD><U+4EBA><U+53CB><U+4EBA><U+306B><U+5BC4><U+308C><U+3070><U+3001><U+54C1><U+8CEA>...
Ещё ","4 из 5 кружков","98BC7A4CDC9B622877C954EC633EDDAC","Отзыв написан 8 декабря 2016"
