"review_text","review_stars","review_auth_id","review_date"
"A friendly atmosphere, with good service and food, enjoying foreign cuisine in a cosy place same as a family","5 из 5 кружков","F7F4386811AC6547CD8652275BABBCF4","14 марта 2017"
"Niet ver van Silk street ligt (lag) het restaurant bleu Marine. Eigenlijk toevallig langs gepasseerd gereserveerd en super lekker diner...
Ещё ","5 из 5 кружков","176F2C6E63872E8671EF4A4251677F60","Отзыв написан 5 января 2017"
"Been traveling in China since 1993 and have had a habit to stay last night of the trip in Beijing. That evening always I have selected western type of a restaurant. This small restaurant is on a walking distant from my favourate hotel Jianguo and serves excellent steaks, good house wine, excellent service and very nice place to dine all...
Ещё ","5 из 5 кружков","3E53C2009220A6C67AE20E1FADCAE6C3","Отзыв написан 27 ноября 2016"
"Na een dag in de kou de stad bekeken te hebben zijn wij opzoek gegaan via Tripadvisor naar een restaurant...
Ещё ","4 из 5 кружков","BE57BB2AC0FB898FF6AA2F62BCCDC8B1","Отзыв написан 14 ноября 2016"
"I spent some time in China and found a few nice places, made friends and was lucky... ...today I joined a new home! La BLUE MARINE is the most sophisticated place to make people happy. The food was amazing: I tried the French onion soup... ...the high-class steak... ...perfect crepes au sauce d'orange avec cognac... ...as closer cafe & cognac....
Ещё ","5 из 5 кружков","B4CCE775E8835C394CDC68A4C58F458C","Отзыв написан 6 ноября 2016"
"This small restaurant being near my home, in Guomao area, I use to go there 1 or 2 times a month for enjoying one the best steak in Beijing (if not the best one). The place is small but what a delicious moment we can spend there! Highly recommanded","5 из 5 кружков","5FBD83191A51DE1E80B5C9D42ED200B1","Отзыв написан 31 октября 2016"
"Vi var 17 studenter fra Bergen som kom hit. Alle fikk plass. Fantastisk atmosf<U+00E6>re, service og mat. Eieren kom innom...
Ещё ","5 из 5 кружков","045332F21EEA28EBB67A2632A84726E4","Отзыв написан 28 октября 2016"
"Cosy and relaxed place. Went here for the steak and wasn't disappointed. Asked for medium-well done and it was spot on. Nice chicken liver salad to start. Owner gave us a few Danish shots on house. Will come back again.","4 из 5 кружков","E6E3CA659A1EB8CC1C5D47D74A3E2B47","Отзыв написан 27 октября 2016"
"Concordo sulle recensioni, ma se passasse un ispezione sanitaria il locale passerebbe guai: il piccolo bagno e in un sottoscala...
Ещё ","3 из 5 кружков","F61E2B448425C7849E537E9F75FEEC3A","Отзыв написан 26 октября 2016"
"Милый,маленький уютный ресторан, хозяин сам подходит, здоровается и предлагает чай))) ""чай"" в рюмках, эт напиток из киви и алко, очень мягкий и приятный на вкус, еда вкусная, официант приятный)","5 из 5 кружков","ABA40B35E3B1ACAAAB0CF3094030E7DB","Отзыв написан 26 октября 2016"
"Skandinavisk mat och service nar den ar som bast. Vi blev mycket val omhandertagna nar vi kom. Forst blev vi...
Ещё ","4 из 5 кружков","3970C0EEFD730BA5AFFE3E6B25FF1CC5","Отзыв написан 18 октября 2016"
"A very calm and peaceful restaurant. Excellent English spoken. We were very happy to have a break from struggling with...
Ещё ","5 из 5 кружков","B456E3C8D30428F9244F777E8E505936","Отзыв написан 11 октября 2016"
"Good choice of food . The Danish host does a mean line in tea and coffee !! Tea being a kiwi schnapps and coffee a coffee one .Both delicious . Food was lovely and just as required after extreme sight seeing in the rain !","5 из 5 кружков","368502FFEBF1CC3D7D49C0D32092488B","Отзыв написан 4 октября 2016"
"Such a friendly Danish host! Went with a couple of Swedish colleagues - the banter was great. And lots of...
Ещё ","5 из 5 кружков","423AAB4210F1BDEC781E093B8A1895E8","Отзыв написан 29 сентября 2016"
"Liten men mycket bra restaurang. En oxfile som var perfekt stekt och utsokt smak. Helt klart vart ett besok.","4 из 5 кружков","959FEFBF5E194CC156229D50CE90A24F","Отзыв написан 24 сентября 2016"
"We were walking on the street when my attention was captured by this place: made me think about Copenhagen. Then...
Ещё ","5 из 5 кружков","10215D1AA2E223D2A5D2451031919286","Отзыв написан 17 сентября 2016"
"Booked a table for Saturday night and my birthday last week based on a Trip Advisor search and review of this restaurant and was not disappointed. All dishes were fantastic. The steaks were great and have already shared to friends to pay a visit. I had the sirloin and it was cooked just as requested. My wife had the filet...
Ещё ","5 из 5 кружков","2C9FB75951879C9AFB44331100BA7731","Отзыв написан 12 сентября 2016"
