"review_text","review_stars","review_auth_id","review_date"
"I have been here a few times and keep returning because of the reasonably priced buffet (around 250 rmb per person) - add limitless alcohol for another 120 rmb if you wish. Having a coffee or juice is another 60 rmb (not included). Good quality food and value for money. Excellent cheese selection, seafood meat and veg options all here....
Ещё ","4 из 5 кружков","866BB1347FE1CD20DEC46CBED4B60B7D","21 февраля 2017"
"Absolutely the best breakfast buffet you can find! It is spacious the staff are attentive and with the open kitchen you can see the cleanliness is impecable. The cooks are true masters under the master guidance of a well known Chef.","5 из 5 кружков","B637E3A0746D1A2FD69D2C6753139195","Отзыв написан 23 декабря 2016"
"I went again to eat at feast and also this time I found hair... but today it was a black hair in the napkin... no words....","2 из 5 кружков","81A3B2D4727A8FB5380C421EE4CE4808","Отзыв написан 11 ноября 2016"
"I spent 3 nights in this hotel hence have chance few times for breakfast and lunch. Food selection not change much, but reasonably ok. Taste average.","3 из 5 кружков","C5FA57E659650B59C2C000E2FB7901E1","Отзыв написан 1 ноября 2016"
"Went there for Sunday brunch with two young children and there was a huge choice of delicious food on offer. You get free choice of starters and puddings(ask for the Pavlova) and you choose a main course. Can recommend the lobster with squid ink pasta(maybe lobster a little small) and the lamb. Amazing choice of hot and cold starters which...
Ещё ","5 из 5 кружков","B6A223820D2A81A1B0C2088B7D48373D","Отзыв написан 10 октября 2016"
"Went there to have dinner with a colleague as we were already staying in the hotel for a few nights. I might say that the restaurant manager needs to clarify the surf and turf menu. It was really confusing and ambiguous and actually there was no really way to have the dishes that you wished. It was kind of weird...
Ещё ","3 из 5 кружков","E7B872AAF1D9C7F112B873B9B98380CB","Отзыв написан 2 октября 2016"
"I usually go to eat to feast cause it's close by my office and the food is ok. The only issue is that recently, for 2 times in a row I found hair inside my dish, the first time a short hair in the vegetables of the Asian omelette, and the second time a long hair in the penne with...
Ещё ","2 из 5 кружков","81A3B2D4727A8FB5380C421EE4CE4808","Отзыв написан 21 сентября 2016"
"If you want to have a brunch in Beijing, Feast (Food by East) would be a great choice. Food is good, enviroment is clean and service is great. But the only one bad point is that the drinkings are not included in the package.","4 из 5 кружков","AD48CE7213DD217E20DE47EF15A59BA8","Отзыв написан 11 июня 2016"
"Meet friends here for a lazy Saturday Brunch. First time here and very surprised with the food and service. Brunch was a buffet with ala carte main course. Egg Benedict was very good for China.. Worth a visit..","4 из 5 кружков","47D5D9611A9D20025DA4A6937DE53EA8","Отзыв написан 11 июня 2016"
"Good breakfast - nothing fancy but all that you'll need. Fresh juice and excellent coffee service. Eggs made to order, overall simply fast and efficient service. The decor almost looks like an airline lounge (!) but minus the sofas.","4 из 5 кружков","09AD063529C8FD209130BE83464333B7","Отзыв написан 5 июня 2016"
"I have been here a few times and keep returning because of the reasonably priced buffet (around 250 rmb per person) - add limitless alcohol for another 120 rmb if you wish. Having a coffee or juice is another 60 rmb (not included). Good quality food and value for money. Excellent cheese selection, seafood meat and veg options all here....
Ещё ","4 из 5 кружков","866BB1347FE1CD20DEC46CBED4B60B7D","21 февраля 2017"
"Absolutely the best breakfast buffet you can find! It is spacious the staff are attentive and with the open kitchen you can see the cleanliness is impecable. The cooks are true masters under the master guidance of a well known Chef.","5 из 5 кружков","B637E3A0746D1A2FD69D2C6753139195","Отзыв написан 23 декабря 2016"
"I went again to eat at feast and also this time I found hair... but today it was a black hair in the napkin... no words....","2 из 5 кружков","81A3B2D4727A8FB5380C421EE4CE4808","Отзыв написан 11 ноября 2016"
